transfer_id,transfer_date,day_of_week,hour,sender_id,sender_tenure_days,sender_lifetime_transfers,channel,receiver_type,receiver_id,amount_bucket,new_user_activated_30d
T011052,2025-06-07,Saturday,16,S01221,257,3,by_card,external_card,,small,
T011053,2025-04-23,Wednesday,8,S01221,257,3,by_card,paynet_user,R01065,small,
T011054,2025-09-04,Thursday,22,S01222,4,3,by_card,external_card,,medium,
T011055,2025-05-20,Tuesday,17,S01223,152,2,by_card,external_card,,small,
T011056,2025-05-03,Saturday,7,S01223,152,2,by_card,external_card,,medium,
T011057,2025-08-25,Monday,8,S01223,152,2,by_card,external_card,,medium,
T011058,2025-04-29,Tuesday,8,S01223,152,2,by_card,external_card,,small,
T011059,2025-07-03,Thursday,16,S01224,48,8,by_card,external_card,,medium,
T011060,2025-07-30,Wednesday,21,S01224,48,8,by_card,external_card,,small,
T011061,2025-05-14,Wednesday,19,S01224,48,8,by_card,external_card,,small,
T011062,2025-09-01,Monday,17,S01224,48,8,by_card,external_card,,large,
T011063,2025-08-28,Thursday,16,S01225,536,65,by_card,paynet_user,R01407,medium,
T011064,2025-09-13,Saturday,7,S01225,536,65,by_phone,paynet_user,R01833,small,
T011065,2025-05-21,Wednesday,20,S01225,536,65,by_card,paynet_user,R01443,medium,
T011066,2025-07-24,Thursday,6,S01225,536,65,by_qr,paynet_user,R00135,medium,
T011067,2025-06-07,Saturday,18,S01225,536,65,by_qr,paynet_user,R01830,large,
T011068,2025-08-21,Thursday,8,S01225,536,65,by_card,paynet_user,R00390,medium,
T011069,2025-06-30,Monday,7,S01225,536,65,by_card,external_card,,medium,
T011070,2025-04-06,Sunday,20,S01225,536,65,by_phone,paynet_user,R00828,medium,
T011071,2025-07-23,Wednesday,19,S01225,536,65,by_card,external_card,,medium,
T011072,2025-04-15,Tuesday,11,S01225,536,65,by_card,external_card,,small,
T011073,2025-06-03,Tuesday,17,S01225,536,65,by_card,external_card,,large,
T011074,2025-04-30,Wednesday,16,S01225,536,65,by_card,new_registration,R03050,small,0.0
T011075,2025-07-14,Monday,3,S01225,536,65,by_card,paynet_user,R01681,medium,
T011076,2025-08-15,Friday,18,S01225,536,65,by_card,paynet_user,R00159,medium,
T011077,2025-08-17,Sunday,13,S01225,536,65,by_card,external_card,,small,
T011078,2025-08-03,Sunday,20,S01225,536,65,by_phone,paynet_user,R00344,medium,
T011079,2025-04-15,Tuesday,9,S01225,536,65,by_card,paynet_user,R00073,small,
T011080,2025-06-15,Sunday,20,S01225,536,65,by_card,external_card,,medium,
T011081,2025-08-06,Wednesday,7,S01225,536,65,by_card,external_card,,large,
T011082,2025-09-20,Saturday,17,S01225,536,65,by_card,external_card,,small,
T011083,2025-05-09,Friday,19,S01225,536,65,by_card,paynet_user,R00511,small,
T011084,2025-05-21,Wednesday,17,S01225,536,65,by_card,external_card,,small,
T011085,2025-08-14,Thursday,10,S01225,536,65,by_card,paynet_user,R00625,small,
T011086,2025-09-11,Thursday,15,S01225,536,65,by_card,external_card,,small,
T011087,2025-05-19,Monday,18,S01225,536,65,by_card,external_card,,small,
T011088,2025-06-04,Wednesday,14,S01225,536,65,by_card,external_card,,small,
T011089,2025-07-01,Tuesday,18,S01225,536,65,by_card,external_card,,small,
T011090,2025-05-19,Monday,20,S01225,536,65,by_card,paynet_user,R01726,small,
T011091,2025-06-18,Wednesday,9,S01226,151,17,by_card,paynet_user,R00985,small,
T011092,2025-08-20,Wednesday,4,S01226,151,17,by_card,external_card,,small,
T011093,2025-08-14,Thursday,22,S01226,151,17,by_card,external_card,,medium,
T011094,2025-09-28,Sunday,9,S01226,151,17,by_card,external_card,,medium,
T011095,2025-07-08,Tuesday,8,S01226,151,17,by_card,external_card,,small,
T011096,2025-04-27,Sunday,11,S01226,151,17,by_card,paynet_user,R00106,medium,
T011097,2025-07-05,Saturday,12,S01226,151,17,by_card,paynet_user,R01474,medium,
T011098,2025-05-18,Sunday,20,S01226,151,17,by_card,paynet_user,R00903,medium,
T011099,2025-08-10,Sunday,14,S01227,188,5,by_card,paynet_user,R01933,small,
T011100,2025-09-11,Thursday,15,S01227,188,5,by_card,external_card,,small,
T011101,2025-08-14,Thursday,15,S01227,188,5,by_card,paynet_user,R01444,medium,
T011102,2025-06-15,Sunday,16,S01228,21,2,by_card,external_card,,small,
T011103,2025-04-30,Wednesday,17,S01228,21,2,by_card,external_card,,medium,
T011104,2025-04-10,Thursday,14,S01228,21,2,by_card,external_card,,medium,
T011105,2025-04-22,Tuesday,8,S01228,21,2,by_card,paynet_user,R01536,small,
T011106,2025-05-18,Sunday,19,S01229,651,25,by_card,external_card,,small,
T011107,2025-09-08,Monday,10,S01229,651,25,by_card,external_card,,medium,
T011108,2025-05-30,Friday,11,S01229,651,25,by_phone,paynet_user,R00592,small,
T011109,2025-06-26,Thursday,12,S01229,651,25,by_card,external_card,,medium,
T011110,2025-08-01,Friday,13,S01229,651,25,by_phone,paynet_user,R00255,small,
T011111,2025-09-13,Saturday,19,S01229,651,25,by_card,external_card,,large,
T011112,2025-05-02,Friday,19,S01229,651,25,by_qr,paynet_user,R00299,small,
T011113,2025-08-13,Wednesday,9,S01229,651,25,by_phone,paynet_user,R00043,large,
T011114,2025-04-10,Thursday,7,S01229,651,25,by_card,new_registration,R02051,large,0.0
T011115,2025-08-15,Friday,22,S01229,651,25,by_card,external_card,,small,
T011116,2025-08-21,Thursday,8,S01229,651,25,by_card,external_card,,small,
T011117,2025-09-05,Friday,19,S01229,651,25,by_card,paynet_user,R01633,medium,
T011118,2025-09-30,Tuesday,19,S01229,651,25,by_card,external_card,,medium,
T011119,2025-06-09,Monday,17,S01230,67,11,by_card,external_card,,medium,
T011120,2025-06-14,Saturday,19,S01230,67,11,by_card,paynet_user,R01544,small,
T011121,2025-05-11,Sunday,13,S01230,67,11,by_card,paynet_user,R00875,small,
T011122,2025-08-29,Friday,9,S01231,39,1,by_card,paynet_user,R01070,medium,
T011123,2025-04-11,Friday,15,S01232,41,4,by_card,external_card,,small,
T011124,2025-07-29,Tuesday,11,S01232,41,4,by_card,external_card,,medium,
T011125,2025-04-25,Friday,9,S01233,2,4,by_card,external_card,,small,
T011126,2025-08-17,Sunday,15,S01233,2,4,by_card,external_card,,small,
T011127,2025-08-24,Sunday,16,S01233,2,4,by_phone,new_registration,R02010,small,0.0
T011128,2025-05-30,Friday,14,S01233,2,4,by_card,external_card,,small,
T011129,2025-04-13,Sunday,17,S01234,191,3,by_card,external_card,,small,
T011130,2025-05-20,Tuesday,19,S01234,191,3,by_card,paynet_user,R00611,large,
T011131,2025-05-16,Friday,15,S01235,165,12,by_card,external_card,,small,
T011132,2025-07-15,Tuesday,11,S01235,165,12,by_card,external_card,,large,
T011133,2025-06-23,Monday,20,S01235,165,12,by_card,external_card,,medium,
T011134,2025-06-20,Friday,20,S01235,165,12,by_card,external_card,,small,
T011135,2025-04-27,Sunday,16,S01235,165,12,by_phone,new_registration,R02936,medium,0.0
T011136,2025-06-13,Friday,19,S01235,165,12,by_card,external_card,,small,
T011137,2025-09-28,Sunday,20,S01235,165,12,by_card,external_card,,small,
T011138,2025-05-19,Monday,14,S01235,165,12,by_card,paynet_user,R00978,small,
T011139,2025-04-22,Tuesday,18,S01235,165,12,by_card,paynet_user,R01969,medium,
T011140,2025-06-14,Saturday,14,S01235,165,12,by_card,paynet_user,R01833,medium,
T011141,2025-07-18,Friday,19,S01235,165,12,by_card,new_registration,R02081,small,0.0
T011142,2025-08-10,Sunday,12,S01236,2,1,by_card,external_card,,small,
T011143,2025-07-13,Sunday,16,S01236,2,1,by_card,external_card,,small,
T011144,2025-06-26,Thursday,14,S01236,2,1,by_card,paynet_user,R01828,small,
T011145,2025-04-04,Friday,10,S01236,2,1,by_card,external_card,,large,
T011146,2025-06-25,Wednesday,9,S01237,82,12,by_card,external_card,,medium,
T011147,2025-05-09,Friday,22,S01237,82,12,by_card,paynet_user,R00333,medium,
T011148,2025-07-17,Thursday,14,S01237,82,12,by_card,external_card,,medium,
T011149,2025-05-08,Thursday,18,S01237,82,12,by_card,paynet_user,R00629,medium,
T011150,2025-06-12,Thursday,11,S01237,82,12,by_card,paynet_user,R01947,large,
T011151,2025-09-22,Monday,21,S01237,82,12,by_qr,paynet_user,R00294,small,
T011152,2025-06-16,Monday,22,S01237,82,12,by_card,paynet_user,R01650,medium,
T011153,2025-07-23,Wednesday,18,S01238,639,81,by_card,external_card,,medium,
T011154,2025-09-25,Thursday,15,S01238,639,81,by_card,paynet_user,R01366,small,
T011155,2025-04-22,Tuesday,20,S01238,639,81,by_card,external_card,,small,
T011156,2025-04-20,Sunday,10,S01238,639,81,by_card,paynet_user,R00801,large,
T011157,2025-05-09,Friday,16,S01238,639,81,by_card,paynet_user,R01892,medium,
T011158,2025-06-27,Friday,16,S01238,639,81,by_card,paynet_user,R00666,small,
T011159,2025-08-20,Wednesday,20,S01238,639,81,by_card,paynet_user,R01580,small,
T011160,2025-04-05,Saturday,14,S01238,639,81,by_card,external_card,,medium,
T011161,2025-09-14,Sunday,19,S01238,639,81,by_phone,paynet_user,R01772,small,
T011162,2025-07-21,Monday,8,S01238,639,81,by_card,paynet_user,R00109,small,
T011163,2025-08-26,Tuesday,21,S01238,639,81,by_card,external_card,,large,
T011164,2025-07-29,Tuesday,20,S01238,639,81,by_card,external_card,,small,
T011165,2025-06-16,Monday,13,S01238,639,81,by_card,external_card,,medium,
T011166,2025-05-20,Tuesday,8,S01238,639,81,by_card,external_card,,small,
T011167,2025-05-28,Wednesday,13,S01238,639,81,by_phone,paynet_user,R00623,large,
T011168,2025-08-25,Monday,19,S01238,639,81,by_card,external_card,,large,
T011169,2025-06-28,Saturday,15,S01238,639,81,by_card,paynet_user,R01695,small,
T011170,2025-05-23,Friday,18,S01238,639,81,by_phone,new_registration,R03220,small,1.0
T011171,2025-09-12,Friday,13,S01238,639,81,by_card,new_registration,R03237,medium,0.0
T011172,2025-07-17,Thursday,23,S01238,639,81,by_card,external_card,,large,
T011173,2025-07-14,Monday,17,S01238,639,81,by_qr,new_registration,R03212,large,0.0
T011174,2025-09-26,Friday,20,S01238,639,81,by_card,external_card,,small,
T011175,2025-05-10,Saturday,14,S01238,639,81,by_card,paynet_user,R01897,small,
T011176,2025-08-30,Saturday,17,S01238,639,81,by_card,paynet_user,R01472,small,
T011177,2025-09-21,Sunday,14,S01238,639,81,by_card,paynet_user,R01300,small,
T011178,2025-04-04,Friday,21,S01238,639,81,by_card,paynet_user,R00607,small,
T011179,2025-08-25,Monday,12,S01238,639,81,by_card,paynet_user,R00769,small,
T011180,2025-09-20,Saturday,8,S01238,639,81,by_card,new_registration,R03592,large,0.0
T011181,2025-09-26,Friday,11,S01238,639,81,by_card,external_card,,medium,
T011182,2025-08-30,Saturday,15,S01238,639,81,by_qr,paynet_user,R01912,medium,
T011183,2025-04-29,Tuesday,10,S01238,639,81,by_card,external_card,,small,
T011184,2025-08-06,Wednesday,17,S01238,639,81,by_qr,new_registration,R02584,small,0.0
T011185,2025-09-30,Tuesday,21,S01238,639,81,by_card,external_card,,medium,
T011186,2025-08-15,Friday,13,S01238,639,81,by_card,external_card,,medium,
T011187,2025-09-19,Friday,15,S01238,639,81,by_card,external_card,,large,
T011188,2025-07-09,Wednesday,18,S01238,639,81,by_phone,paynet_user,R01139,small,
T011189,2025-06-01,Sunday,17,S01238,639,81,by_phone,paynet_user,R00693,medium,
T011190,2025-05-19,Monday,16,S01238,639,81,by_card,external_card,,medium,
T011191,2025-09-05,Friday,16,S01238,639,81,by_card,paynet_user,R01908,medium,
T011192,2025-08-20,Wednesday,8,S01238,639,81,by_card,external_card,,small,
T011193,2025-06-15,Sunday,8,S01238,639,81,by_card,paynet_user,R00408,small,
T011194,2025-08-11,Monday,12,S01238,639,81,by_card,external_card,,small,
T011195,2025-06-10,Tuesday,17,S01238,639,81,by_card,external_card,,small,
T011196,2025-06-11,Wednesday,19,S01238,639,81,by_card,paynet_user,R00689,medium,
T011197,2025-04-20,Sunday,13,S01238,639,81,by_phone,new_registration,R03484,medium,0.0
T011198,2025-06-29,Sunday,11,S01238,639,81,by_card,external_card,,medium,
T011199,2025-05-09,Friday,15,S01239,415,51,by_card,paynet_user,R01046,medium,
T011200,2025-08-02,Saturday,12,S01239,415,51,by_card,external_card,,small,
T011201,2025-04-18,Friday,23,S01239,415,51,by_card,paynet_user,R00665,medium,
T011202,2025-09-01,Monday,8,S01239,415,51,by_phone,new_registration,R02650,small,0.0
T011203,2025-05-06,Tuesday,21,S01239,415,51,by_card,external_card,,small,
T011204,2025-07-29,Tuesday,7,S01239,415,51,by_phone,paynet_user,R00118,small,
T011205,2025-08-21,Thursday,16,S01239,415,51,by_card,external_card,,medium,
T011206,2025-04-23,Wednesday,23,S01239,415,51,by_card,external_card,,medium,
T011207,2025-09-14,Sunday,19,S01239,415,51,by_card,external_card,,small,
T011208,2025-07-11,Friday,11,S01239,415,51,by_card,paynet_user,R01196,small,
T011209,2025-06-03,Tuesday,20,S01239,415,51,by_card,external_card,,small,
T011210,2025-09-01,Monday,12,S01239,415,51,by_card,paynet_user,R00237,small,
T011211,2025-08-11,Monday,19,S01239,415,51,by_card,external_card,,small,
T011212,2025-05-13,Tuesday,14,S01239,415,51,by_card,paynet_user,R01916,small,
T011213,2025-08-05,Tuesday,6,S01239,415,51,by_card,external_card,,medium,
T011214,2025-09-07,Sunday,15,S01239,415,51,by_card,paynet_user,R01288,medium,
T011215,2025-04-26,Saturday,18,S01239,415,51,by_card,external_card,,small,
T011216,2025-06-07,Saturday,20,S01239,415,51,by_card,external_card,,medium,
T011217,2025-04-11,Friday,12,S01239,415,51,by_card,paynet_user,R01051,small,
T011218,2025-04-06,Sunday,15,S01239,415,51,by_phone,paynet_user,R01309,large,
T011219,2025-09-29,Monday,14,S01239,415,51,by_card,external_card,,small,
T011220,2025-05-28,Wednesday,12,S01239,415,51,by_card,new_registration,R03268,small,0.0
T011221,2025-04-19,Saturday,13,S01239,415,51,by_qr,paynet_user,R01329,small,
T011222,2025-04-08,Tuesday,7,S01239,415,51,by_card,paynet_user,R00512,small,
T011223,2025-06-21,Saturday,17,S01239,415,51,by_phone,paynet_user,R01210,small,
T011224,2025-06-29,Sunday,20,S01239,415,51,by_phone,paynet_user,R01453,large,
T011225,2025-05-27,Tuesday,12,S01239,415,51,by_card,external_card,,large,
T011226,2025-04-14,Monday,21,S01239,415,51,by_card,paynet_user,R00177,large,
T011227,2025-05-04,Sunday,15,S01240,158,11,by_card,external_card,,medium,
T011228,2025-08-15,Friday,1,S01240,158,11,by_card,external_card,,medium,
T011229,2025-07-24,Thursday,16,S01240,158,11,by_card,external_card,,medium,
T011230,2025-04-26,Saturday,23,S01240,158,11,by_card,paynet_user,R00615,medium,
T011231,2025-06-10,Tuesday,16,S01240,158,11,by_phone,paynet_user,R01743,small,
T011232,2025-04-17,Thursday,14,S01240,158,11,by_card,external_card,,large,
T011233,2025-09-11,Thursday,19,S01240,158,11,by_card,external_card,,medium,
T011234,2025-05-07,Wednesday,19,S01240,158,11,by_card,paynet_user,R01947,small,
T011235,2025-09-27,Saturday,12,S01241,265,33,by_phone,paynet_user,R01393,medium,
T011236,2025-08-29,Friday,12,S01241,265,33,by_card,external_card,,large,
T011237,2025-04-29,Tuesday,7,S01241,265,33,by_card,paynet_user,R01645,medium,
T011238,2025-05-24,Saturday,16,S01241,265,33,by_phone,new_registration,R03717,medium,1.0
T011239,2025-09-05,Friday,19,S01241,265,33,by_phone,paynet_user,R01303,small,
T011240,2025-07-24,Thursday,8,S01241,265,33,by_card,paynet_user,R00929,medium,
T011241,2025-08-07,Thursday,6,S01241,265,33,by_card,external_card,,medium,
T011242,2025-04-21,Monday,14,S01241,265,33,by_card,paynet_user,R00649,medium,
T011243,2025-09-30,Tuesday,10,S01241,265,33,by_card,paynet_user,R01712,small,
T011244,2025-08-23,Saturday,15,S01241,265,33,by_phone,paynet_user,R00216,small,
T011245,2025-08-01,Friday,21,S01241,265,33,by_card,external_card,,small,
T011246,2025-04-21,Monday,17,S01241,265,33,by_card,external_card,,small,
T011247,2025-07-17,Thursday,17,S01241,265,33,by_card,paynet_user,R01368,medium,
T011248,2025-05-15,Thursday,13,S01241,265,33,by_card,external_card,,large,
T011249,2025-09-07,Sunday,18,S01241,265,33,by_card,paynet_user,R01928,medium,
T011250,2025-08-08,Friday,19,S01241,265,33,by_phone,paynet_user,R00182,small,
T011251,2025-09-03,Wednesday,19,S01241,265,33,by_card,external_card,,medium,
T011252,2025-06-02,Monday,16,S01242,67,4,by_card,external_card,,medium,
T011253,2025-05-15,Thursday,19,S01242,67,4,by_card,external_card,,large,
T011254,2025-06-28,Saturday,18,S01242,67,4,by_card,external_card,,small,
T011255,2025-09-09,Tuesday,9,S01242,67,4,by_card,external_card,,small,
T011256,2025-07-29,Tuesday,17,S01242,67,4,by_card,paynet_user,R00014,medium,
T011257,2025-07-21,Monday,15,S01243,8,1,by_phone,paynet_user,R01642,medium,
T011258,2025-05-03,Saturday,16,S01243,8,1,by_card,paynet_user,R00528,medium,
T011259,2025-06-16,Monday,7,S01243,8,1,by_card,external_card,,small,
T011260,2025-06-08,Sunday,17,S01244,62,3,by_card,external_card,,medium,
T011261,2025-09-12,Friday,21,S01244,62,3,by_qr,new_registration,R02344,small,0.0
T011262,2025-08-08,Friday,19,S01244,62,3,by_card,paynet_user,R00152,medium,
T011263,2025-06-06,Friday,13,S01245,25,4,by_card,external_card,,large,
T011264,2025-04-08,Tuesday,13,S01245,25,4,by_card,external_card,,small,
T011265,2025-09-12,Friday,13,S01245,25,4,by_card,external_card,,small,
T011266,2025-05-08,Thursday,18,S01245,25,4,by_card,external_card,,medium,
T011267,2025-07-28,Monday,20,S01245,25,4,by_card,paynet_user,R01218,large,
T011268,2025-06-15,Sunday,16,S01246,61,4,by_phone,paynet_user,R00051,medium,
T011269,2025-05-21,Wednesday,19,S01246,61,4,by_card,paynet_user,R01897,small,
T011270,2025-04-26,Saturday,12,S01246,61,4,by_card,paynet_user,R01891,medium,
T011271,2025-08-15,Friday,12,S01247,52,4,by_card,paynet_user,R01070,small,
T011272,2025-06-03,Tuesday,10,S01247,52,4,by_card,external_card,,small,
T011273,2025-07-01,Tuesday,18,S01247,52,4,by_card,paynet_user,R01045,large,
T011274,2025-05-28,Wednesday,8,S01248,113,5,by_card,external_card,,small,
T011275,2025-08-29,Friday,22,S01248,113,5,by_card,external_card,,medium,
T011276,2025-05-23,Friday,17,S01249,175,4,by_card,external_card,,medium,
T011277,2025-08-13,Wednesday,22,S01249,175,4,by_card,paynet_user,R00297,medium,
T011278,2025-06-11,Wednesday,12,S01249,175,4,by_card,external_card,,small,
T011279,2025-09-15,Monday,21,S01249,175,4,by_card,external_card,,small,
T011280,2025-07-23,Wednesday,8,S01250,167,4,by_card,paynet_user,R01289,medium,
T011281,2025-05-12,Monday,4,S01250,167,4,by_card,paynet_user,R01287,medium,
T011282,2025-09-15,Monday,18,S01250,167,4,by_card,external_card,,medium,
T011283,2025-08-22,Friday,0,S01251,373,87,by_card,external_card,,small,
T011284,2025-04-28,Monday,16,S01251,373,87,by_card,external_card,,small,
T011285,2025-06-02,Monday,16,S01251,373,87,by_card,paynet_user,R01814,small,
T011286,2025-06-06,Friday,7,S01251,373,87,by_card,external_card,,medium,
T011287,2025-09-13,Saturday,18,S01251,373,87,by_card,external_card,,small,
T011288,2025-09-05,Friday,10,S01251,373,87,by_card,external_card,,medium,
T011289,2025-08-24,Sunday,19,S01251,373,87,by_card,external_card,,small,
T011290,2025-04-23,Wednesday,11,S01251,373,87,by_phone,new_registration,R02063,small,0.0
T011291,2025-08-18,Monday,14,S01251,373,87,by_card,paynet_user,R00091,small,
T011292,2025-04-16,Wednesday,11,S01251,373,87,by_card,external_card,,small,
T011293,2025-04-26,Saturday,19,S01251,373,87,by_card,external_card,,small,
T011294,2025-08-22,Friday,22,S01251,373,87,by_card,paynet_user,R01854,small,
T011295,2025-07-16,Wednesday,19,S01251,373,87,by_card,external_card,,small,
T011296,2025-09-24,Wednesday,9,S01251,373,87,by_phone,external_card,,small,
T011297,2025-08-16,Saturday,15,S01251,373,87,by_phone,paynet_user,R00575,medium,
T011298,2025-08-01,Friday,19,S01251,373,87,by_card,paynet_user,R00172,small,
T011299,2025-06-06,Friday,21,S01251,373,87,by_card,paynet_user,R00432,small,
T011300,2025-07-04,Friday,18,S01251,373,87,by_card,external_card,,medium,
T011301,2025-06-07,Saturday,21,S01251,373,87,by_card,external_card,,small,
